Community	Subject	Topic	Room	Channel	Source	Target	Time	Finish Time	Duration	Event Type	Event	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:02	58:28.9	0:00:02	chat	2013-03-13 13:58:28.894 - penguinoidhung -> 60 second	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	penguinoidhung	0:00:08	58:37.5		Geogebra:Topic 5	2013-03-13 13:58:37.452 - arrenn429 -> added point:Point C	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	arrenn429	0:00:07	58:44.9		system	2013-03-13 13:58:44.878 - nicolas1699 -> joins the room	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	nicolas1699	0:00:00	58:45.3		Geogebra:Topic 5	2013-03-13 13:58:45.310 - arrenn429 -> tool changed to Parallel Line	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:00	58:45.7		Geogebra:Topic 5	2013-03-13 13:58:45.699 - arrenn429 -> tool changed to Parallel Line	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:00	58:45.8		Geogebra:Topic 5	2013-03-13 13:58:45.846 - arrenn429 -> tool changed to Parallel Line	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:03	58:49.8		Geogebra:Topic 5	2013-03-13 13:58:49.844 - arrenn429 -> added point:Point C	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:00	58:49.9		Geogebra:Topic 5	2013-03-13 13:58:49.931 - arrenn429 -> added line:Line a	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:10	59:00.4		Geogebra:Topic 5	2013-03-13 13:59:00.358 - arrenn429 -> added point:Point D	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:00	59:00.5		Geogebra:Topic 5	2013-03-13 13:59:00.505 - arrenn429 -> added line:Line b	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	arrenn429	0:00:05	59:08.0	0:00:05	chat	2013-03-13 13:59:07.999 - penguinoidhung -> And time is up 	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	penguinoidhung	0:00:00	59:07.9		Geogebra:Topic 5	2013-03-13 13:59:07.924 - arrenn429 -> tool changed to Segment between Two Points	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	arrenn429	0:00:05	59:18.0	0:00:05	chat	2013-03-13 13:59:18.024 - penguinoidhung -> summarizer	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	penguinoidhung	0:00:00	59:17.7		Geogebra:Topic 5	2013-03-13 13:59:17.699 - arrenn429 -> added segment c	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	arrenn429	0:00:10	59:28.1		system	2013-03-13 13:59:28.099 - nicolas1699 -> leaves the room	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	nicolas1699	0:00:04	59:33.0		Geogebra:Topic 5	2013-03-13 13:59:33.050 - arrenn429 -> tool changed to Segment between Two Points	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:03	59:36.7		Geogebra:Topic 5	2013-03-13 13:59:36.711 - arrenn429 -> added segment d	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	arrenn429	0:00:09	59:46.7		system	2013-03-13 13:59:46.664 - nicolas1699 -> joins the room	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	nicolas1699	0:00:15	00:02.5		Geogebra:Topic 5	2013-03-13 14:00:02.526 - arrenn429 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:12	00:14.9		Geogebra:Topic 5	2013-03-13 14:00:14.908 - arrenn429 -> updated group of objects A,B	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:07	00:22.2		Geogebra:Topic 5	2013-03-13 14:00:22.220 - arrenn429 -> updated Point D	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:05	00:27.8		Geogebra:Topic 5	2013-03-13 14:00:27.804 - arrenn429 -> updated Point C	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	arrenn429	0:00:00	00:28.4		system	2013-03-13 14:00:28.445 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	00:29.4		system	2013-03-13 14:00:29.410 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	nicolas1699	0:00:03	00:32.4		system	2013-03-13 14:00:32.432 - penguinoidhung -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:00:09	00:44.1	0:00:09	chat	2013-03-13 14:00:44.089 - jake19 -> we gotta sumarize nick	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	jake19	0:00:13	00:48.8	0:00:13	chat	2013-03-13 14:00:48.840 - penguinoidhung -> Someone summarize	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	penguinoidhung	0:0:-2	00:46.3		Geogebra:Topic 5	2013-03-13 14:00:46.276 - arrenn429 -> updated Point C	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	arrenn429	0:00:01	00:47.9		system	2013-03-13 14:00:47.853 - jake19 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:02	00:50.4		system	2013-03-13 14:00:50.418 - jake19 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:00	00:50.7		system	2013-03-13 14:00:50.723 - jake19 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:00	00:51.0		system	2013-03-13 14:00:51.017 - jake19 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:00	00:51.9		system	2013-03-13 14:00:51.868 - jake19 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:00:03	01:01.8	0:00:03	chat	2013-03-13 14:01:01.805 - arrenn429 -> facilitator	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	arrenn429	0:00:03	01:04.9		system	2013-03-13 14:01:04.895 - nicolas1699 -> leaves the room	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:18	01:23.7		system	2013-03-13 14:01:23.689 - nicolas1699 -> joins the room	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	nicolas1699	0:00:22	01:46.3		Geogebra:Topic 5	2013-03-13 14:01:46.334 - arrenn429 -> tool changed to Move Graphics View	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	arrenn429	0:00:10	01:56.8		Geogebra:Topic 5	2013-03-13 14:01:56.831 - nicolas1699 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:02	01:59.1		Geogebra:Topic 5	2013-03-13 14:01:59.060 - nicolas1699 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:54	02:53.9		system	2013-03-13 14:02:53.896 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	nicolas1699	0:00:04	03:00.0	0:00:04	awareness	2013-03-13 14:02:59.961 - penguinoidhung -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	penguinoidhung	0:00:25	03:22.2	0:00:25	chat	2013-03-13 14:03:22.221 - nicolas1699 -> lets summarize	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:0:-25	02:57.1		Geogebra:Topic 5	2013-03-13 14:02:57.094 - nicolas1699 -> tool changed to Move Graphics View	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:09	03:06.8		system	2013-03-13 14:03:06.776 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	nicolas1699	0:00:08	03:15.9	0:00:08	chat	2013-03-13 14:03:15.881 - penguinoidhung -> Nick or Jacob summarize	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	penguinoidhung	0:0:-8	03:07.2		system	2013-03-13 14:03:07.245 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	nicolas1699	0:00:14	03:22.2		Geogebra:Topic 5	2013-03-13 14:03:22.211 - arrenn429 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	arrenn429	0:00:01	03:28.2	0:00:01	chat	2013-03-13 14:03:28.201 - jake19 -> okay	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:23	03:51.5		Geogebra:Summary	2013-03-13 14:03:51.478 - jake19 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	jake19	0:00:23	04:15.6	0:00:23	chat	2013-03-13 14:04:15.586 - Dfonseca69 -> why are the lines moving together	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	Dfonseca69	0:0:-19	03:56.3		Geogebra:Summary	2013-03-13 14:03:56.278 - jake19 -> tool changed to Insert Text	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:00:03	04:00.0		Geogebra:Topic 5	2013-03-13 14:04:00.013 - arrenn429 -> updated Point B	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	arrenn429	0:00:00	04:00.1		Geogebra:Summary	2013-03-13 14:04:00.113 - jake19 -> tool changed to Insert Text	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:04	04:04.8		Geogebra:Summary	2013-03-13 14:04:04.766 - jake19 -> tool changed to Insert Text	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	jake19	0:00:00	04:04.9		system	2013-03-13 14:04:04.928 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	04:05.9		system	2013-03-13 14:04:05.885 - nicolas1699 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	nicolas1699	0:00:01	04:07.6		Geogebra:Summary	2013-03-13 14:04:07.617 - jake19 -> tool changed to Insert Text	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:00:00	04:08.4		Geogebra:Topic 5	2013-03-13 14:04:08.396 - arrenn429 -> tool changed to Move Graphics View	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	arrenn429	0:00:01	04:10.1		Geogebra:Summary	2013-03-13 14:04:10.064 - jake19 -> tool changed to Select Object	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:00:12	04:25.2	0:00:12	chat	2013-03-13 14:04:25.237 - arrenn429 -> ok i tried the vigorous drag test	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	arrenn429	0:00:13	04:38.6		Geogebra:Summary	2013-03-13 14:04:38.640 - jake19 -> tool changed to Move Graphics View	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	jake19	0:00:09	04:48.2		Geogebra:Summary	2013-03-13 14:04:48.191 - nicolas1699 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:11	04:59.7		Geogebra:Summary	2013-03-13 14:04:59.663 - nicolas1699 -> tool changed to Insert Text	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:01	05:01.1		Geogebra:Summary	2013-03-13 14:05:01.061 - nicolas1699 -> tool changed to Select Object	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	nicolas1699	0:00:05	05:35.7	0:00:05	awareness	2013-03-13 14:05:35.707 - jake19 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:03	06:16.4	0:00:03	awareness	2013-03-13 14:06:16.352 - jake19 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:00:17	06:33.5		system	2013-03-13 14:06:33.485 - arrenn429 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	arrenn429	0:00:22	07:12.1	0:00:22	chat	2013-03-13 14:07:12.079 - arrenn429 -> where you guys summarizing it?	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	arrenn429	0:0:-18	06:53.1		system	2013-03-13 14:06:53.081 - Dfonseca69 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	Dfonseca69	0:00:06	07:54.9	0:00:06	awareness	2013-03-13 14:07:54.877 - penguinoidhung -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:06	08:06.2	0:00:06	chat	2013-03-13 14:08:06.221 - penguinoidhung -> Nick is still summarizing	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:00:37	09:22.8	0:00:37	awareness	2013-03-13 14:09:22.782 - jake19 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	jake19	0:00:05	09:28.0		Geogebra:Summary	2013-03-13 14:09:27.956 - nicolas1699 -> added text:Text text2	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	09:28.0		Geogebra:Summary	2013-03-13 14:09:27.968 - nicolas1699 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:02	09:30.4		Geogebra:Summary	2013-03-13 14:09:30.403 - nicolas1699 -> updated Text text2	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	nicolas1699	0:00:04	09:40.4	0:00:04	awareness	2013-03-13 14:09:40.356 - Dfonseca69 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	Dfonseca69	0:00:03	09:41.0	0:00:03	chat	2013-03-13 14:09:41.016 - penguinoidhung -> All righty	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	penguinoidhung	0:00:00	09:49.0	0:00:00	chat	2013-03-13 14:09:48.983 - Dfonseca69 -> \"	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	Dfonseca69	0:00:03	09:52.8	0:00:03	chat	2013-03-13 14:09:52.758 - penguinoidhung -> PArt 3	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:00:05	10:02.2	0:00:05	chat	2013-03-13 14:10:02.212 - jake19 -> -okay nxt part	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	jake19	0:00:16	10:17.3	0:00:16	chat	2013-03-13 14:10:17.349 - nicolas1699 -> guys lets move on	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	nicolas1699	0:00:01	10:14.1	0:00:01	awareness	2013-03-13 14:10:14.081 - jake19 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:0:-1	10:12.9		system	2013-03-13 14:10:12.912 - arrenn429 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	arrenn429	0:00:05	10:21.0	0:00:05	chat	2013-03-13 14:10:20.961 - jake19 -> me and nick are timer	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	jake19	0:00:16	10:37.1	0:00:16	chat	2013-03-13 14:10:37.136 - penguinoidhung -> i am facilitator	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:00:27	10:50.7	0:00:27	chat	2013-03-13 14:10:50.703 - jake19 -> tell us wen to start	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:00:07	10:31.3	0:00:07	chat	2013-03-13 14:10:31.346 - arrenn429 -> ok im the facilitator	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	arrenn429	0:00:00	10:30.5		Geogebra:Summary	2013-03-13 14:10:30.473 - nicolas1699 -> tool changed to Move Graphics View	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	nicolas1699	0:00:15	10:46.2		Geogebra:Summary	2013-03-13 14:10:46.159 - Dfonseca69 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:03	10:49.4		Geogebra:Summary	2013-03-13 14:10:49.401 - Dfonseca69 -> updated Text text2	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:00	10:50.3		Geogebra:Summary	2013-03-13 14:10:50.337 - Dfonseca69 -> tool changed to Move Graphics View	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	Dfonseca69	0:00:03	10:54.3		system	2013-03-13 14:10:54.255 - penguinoidhung -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:00:01	11:05.4	0:00:01	awareness	2013-03-13 14:11:05.386 - jake19 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:01	11:13.3	0:00:01	awareness	2013-03-13 14:11:13.275 - jake19 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	jake19	0:00:00	11:12.3		system	2013-03-13 14:11:12.328 - nicolas1699 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	nicolas1699	0:00:00	11:14.6	0:00:00	awareness	2013-03-13 14:11:14.633 - jake19 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:13	11:28.9	0:00:13	awareness	2013-03-13 14:11:28.906 - jake19 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	jake19	0:00:13	11:39.2	0:00:13	chat	2013-03-13 14:11:39.222 - penguinoidhung -> NO! I Am The Facilitator	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	penguinoidhung	0:0:-1	11:37.3		system	2013-03-13 14:11:37.316 - Dfonseca69 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	Dfonseca69	0:00:00	11:38.0		system	2013-03-13 14:11:37.995 - jake19 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	jake19	0:00:09	11:47.4		system	2013-03-13 14:11:47.414 - Dfonseca69 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:00	11:47.6		system	2013-03-13 14:11:47.613 - Dfonseca69 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	Dfonseca69	0:00:09	12:00.7	0:00:09	chat	2013-03-13 14:12:00.652 - arrenn429 -> what part are you on hung?	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	arrenn429	0:0:-9	11:51.3		Geogebra:Topic 5	2013-03-13 14:11:51.274 - nicolas1699 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:03	11:54.7		Geogebra:Topic 5	2013-03-13 14:11:54.692 - nicolas1699 -> Geogebra Cleared	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:00	11:54.7		Geogebra:Topic 5	2013-03-13 14:11:54.694 - nicolas1699 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:02	11:57.1		Geogebra:Topic 5	2013-03-13 14:11:57.140 - nicolas1699 -> tool changed to Move Graphics View	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	nicolas1699	0:00:00	12:16.9	0:00:00	chat	2013-03-13 14:12:16.927 - penguinoidhung -> 3	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	penguinoidhung	0:00:24	12:44.3	0:00:24	chat	2013-03-13 14:12:44.316 - nicolas1699 -> hungs controller and arren is facilitator and davis summarizer	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	nicolas1699	0:00:14	12:57.5	0:00:14	chat	2013-03-13 14:12:57.527 - arrenn429 -> im person 1 and part says im the facilitator	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	arrenn429	0:00:08	12:55.1	0:00:08	chat	2013-03-13 14:12:55.116 - nicolas1699 -> ready set GOOOOO!!!!!	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	nicolas1699	0:00:11	13:03.8	0:00:11	chat	2013-03-13 14:13:03.835 - jake19 -> we are we starting...oooh now	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:01	13:06.2	0:00:01	chat	2013-03-13 14:13:06.224 - jake19 -> goooooo	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:02	13:11.9	0:00:02	awareness	2013-03-13 14:13:11.851 - jake19 -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	jake19	0:00:05	13:16.2	0:00:05	chat	2013-03-13 14:13:16.177 - penguinoidhung -> Nick is the controller	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:05	14:08.1	0:00:05	chat	2013-03-13 14:14:08.077 - penguinoidhung -> fine1 in the controller	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	penguinoidhung	0:00:51	15:03.7	0:00:51	chat	2013-03-13 14:15:03.725 - arrenn429 -> Why do you think the points act the they do? State all findings	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	arrenn429	0:0:-46	14:16.9		system	2013-03-13 14:14:16.937 - Dfonseca69 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	Dfonseca69	0:00:02	14:19.3		Geogebra:Topic 5	2013-03-13 14:14:19.307 - penguinoidhung -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:01	14:20.5		Geogebra:Topic 5	2013-03-13 14:14:20.502 - penguinoidhung -> tool changed to New Point	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	penguinoidhung	0:00:00	14:20.6		system	2013-03-13 14:14:20.642 - Dfonseca69 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	Dfonseca69	0:00:00	14:21.1		Geogebra:Topic 5	2013-03-13 14:14:21.140 - penguinoidhung -> added point:Point A	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:01	14:22.3		Geogebra:Topic 5	2013-03-13 14:14:22.343 - penguinoidhung -> added point:Point B	
