Community	Subject	Topic	Room	Channel	Source	Target	Time	Finish Time	Duration	Event Type	Event	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:00	55:24.3		Geogebra:Squares	2013-03-04 15:55:24.313 - infinityand_beyond -> tool changed to Select Object	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:01	55:26.0		Geogebra:Squares	2013-03-04 15:55:26.003 - infinityand_beyond -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:51	56:18.3	0:00:51	awareness	2013-03-04 15:56:18.296 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:0:-49	55:28.5		Geogebra:Squares	2013-03-04 15:55:28.532 - infinityand_beyond -> updated Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:01	55:30.0		Geogebra:Squares	2013-03-04 15:55:29.989 - infinityand_beyond -> updated Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:20	55:50.7		Geogebra:Squares	2013-03-04 15:55:50.703 - infinityand_beyond -> tool changed to Compass	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:05	55:55.7		Geogebra:Squares	2013-03-04 15:55:55.711 - infinityand_beyond -> added point:Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:00	55:55.8		Geogebra:Squares	2013-03-04 15:55:55.828 - infinityand_beyond -> added conic:Circle p	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:24	56:20.6		Geogebra:Squares	2013-03-04 15:56:20.595 - infinityand_beyond -> added conic:Circle p	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	infinityand_beyond	0:00:08	56:30.1	0:00:08	chat	2013-03-04 15:56:30.067 - Bartholomew -> we need to make perpendicular lines	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	Bartholomew	0:00:05	56:35.6		Geogebra:Squares	2013-03-04 15:56:35.605 - infinityand_beyond -> added point:Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:00	56:35.7		Geogebra:Squares	2013-03-04 15:56:35.671 - infinityand_beyond -> updated group of objects A,B	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:00	56:35.7		Geogebra:Squares	2013-03-04 15:56:35.690 - infinityand_beyond -> added conic:Circle p	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:11	56:47.1		Geogebra:Squares	2013-03-04 15:56:47.078 - infinityand_beyond -> tool changed to Compass	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:04	56:51.6		Geogebra:Squares	2013-03-04 15:56:51.600 - infinityand_beyond -> added point:Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:00	56:51.7		Geogebra:Squares	2013-03-04 15:56:51.669 - infinityand_beyond -> added conic:Circle p	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:05	57:03.9	0:00:05	chat	2013-03-04 15:57:03.901 - infinityand_beyond -> how do we make the circle smaller.	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:21	57:21.0	0:00:21	chat	2013-03-04 15:57:21.026 - InfiniteWallflower -> Okay try using the perpendicular lines instead ... if anything just try to make a square	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:00	57:06.0	0:00:00	chat	2013-03-04 15:57:06.042 - infinityand_beyond -> ?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:00:06	57:20.7	0:00:06	chat	2013-03-04 15:57:20.738 - TeaLeaf -> wheres ur circle	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:00:05	57:26.0		Geogebra:Squares	2013-03-04 15:57:25.968 - infinityand_beyond -> added point:Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:00	57:28.1	0:00:00	awareness	2013-03-04 15:57:28.077 - infinityand_beyond -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:00	57:28.7	0:00:00	chat	2013-03-04 15:57:28.658 - infinityand_beyond -> ok	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:00:08	57:38.0	0:00:08	chat	2013-03-04 15:57:37.974 - TeaLeaf -> make the ex square smaller	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:0:-6	57:31.9		Geogebra:Squares	2013-03-04 15:57:31.932 - infinityand_beyond -> tool changed to Perpendicular Line	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	infinityand_beyond	0:00:20	57:55.0	0:00:20	chat	2013-03-04 15:57:55.022 - Bartholomew -> yes bc perpendicular lines make right angles that make squares	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	Bartholomew	0:0:-15	57:39.1		Geogebra:Squares	2013-03-04 15:57:39.084 - infinityand_beyond -> added point:Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:06	57:48.9	0:00:06	awareness	2013-03-04 15:57:48.941 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:0:-3	57:45.8		Geogebra:Squares	2013-03-04 15:57:45.806 - infinityand_beyond -> updated Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:03	57:48.9		Geogebra:Squares	2013-03-04 15:57:48.860 - infinityand_beyond -> updated Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:10	57:58.9		Geogebra:Squares	2013-03-04 15:57:58.913 - infinityand_beyond -> added point:Point J	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:06	58:05.0		Geogebra:Squares	2013-03-04 15:58:05.035 - infinityand_beyond -> tool changed to Move Graphics View	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:02	58:07.9		Geogebra:Squares	2013-03-04 15:58:07.931 - InfiniteWallflower -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:49	59:05.1	0:00:49	chat	2013-03-04 15:59:05.108 - infinityand_beyond -> I released because something was wrong with my program. Whenever i tried to click on something, nothing would happen.. and it would only work if i right clicked on it, so...	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:0:-45	58:19.7		Geogebra:Squares	2013-03-04 15:58:19.664 - InfiniteWallflower -> tool changed to Line through Two Points	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:02	58:22.3		Geogebra:Squares	2013-03-04 15:58:22.316 - InfiniteWallflower -> added point:Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:01	58:23.6		Geogebra:Squares	2013-03-04 15:58:23.588 - InfiniteWallflower -> added point:Point J	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:00	58:23.7		Geogebra:Squares	2013-03-04 15:58:23.689 - InfiniteWallflower -> added line:Line i	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:04	58:28.6		Geogebra:Squares	2013-03-04 15:58:28.566 - InfiniteWallflower -> added point:Point L	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:03	58:31.6		Geogebra:Squares	2013-03-04 15:58:31.611 - InfiniteWallflower -> added point:Point M	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:00	58:31.7		Geogebra:Squares	2013-03-04 15:58:31.677 - InfiniteWallflower -> added line:Line j	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:15	58:47.3		Geogebra:Squares	2013-03-04 15:58:47.272 - InfiniteWallflower -> tool changed to Compass	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:14	59:01.7		Geogebra:Squares	2013-03-04 15:59:01.666 - InfiniteWallflower -> added point:Point N	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:00	59:01.8		Geogebra:Squares	2013-03-04 15:59:01.752 - InfiniteWallflower -> added conic:Circle p	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:00	59:02.7		Geogebra:Squares	2013-03-04 15:59:02.701 - InfiniteWallflower -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:11	59:26.4	0:00:11	chat	2013-03-04 15:59:26.375 - InfiniteWallflower -> Okay I am going to try to make a square 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:11	59:39.2	0:00:11	chat	2013-03-04 15:59:39.236 - InfiniteWallflower -> using the compass tool as well as the perpendicular tool	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:02	59:31.6	0:00:02	chat	2013-03-04 15:59:31.614 - infinityand_beyond -> ok which method?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:00:06	59:35.8	0:00:06	chat	2013-03-04 15:59:35.824 - TeaLeaf -> could i try after ur done	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:10	00:01.7	0:00:10	chat	2013-03-04 16:00:01.679 - TeaLeaf -> kk like im been telling u guys too	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:0:-9	59:52.2		Geogebra:Squares	2013-03-04 15:59:52.161 - InfiniteWallflower -> tool changed to Segment between Two Points	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:00	59:52.7		Geogebra:Squares	2013-03-04 15:59:52.682 - InfiniteWallflower -> added point:Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:01	59:54.2		Geogebra:Squares	2013-03-04 15:59:54.246 - InfiniteWallflower -> added point:Point L	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:00	59:54.3		Geogebra:Squares	2013-03-04 15:59:54.323 - InfiniteWallflower -> added segment i	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:06	00:01.2		Geogebra:Squares	2013-03-04 16:00:01.250 - InfiniteWallflower -> tool changed to Perpendicular Line	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:01	00:02.9		Geogebra:Squares	2013-03-04 16:00:02.919 - InfiniteWallflower -> tool changed to Segment between Two Points	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:03	00:06.0		Geogebra:Squares	2013-03-04 16:00:05.962 - InfiniteWallflower -> tool changed to Line through Two Points	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:01	00:07.9		Geogebra:Squares	2013-03-04 16:00:07.939 - InfiniteWallflower -> added point:Point N	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:02	00:10.4		Geogebra:Squares	2013-03-04 16:00:10.391 - InfiniteWallflower -> added point:Point O	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:00	00:10.5		Geogebra:Squares	2013-03-04 16:00:10.472 - InfiniteWallflower -> added line:Line i	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:01	00:12.4		Geogebra:Squares	2013-03-04 16:00:12.351 - InfiniteWallflower -> added point:Point P	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:02	00:14.9		Geogebra:Squares	2013-03-04 16:00:14.859 - InfiniteWallflower -> added point:Point Q	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:00	00:15.0		Geogebra:Squares	2013-03-04 16:00:15.004 - InfiniteWallflower -> added line:Line j	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:08	00:23.9		Geogebra:Squares	2013-03-04 16:00:23.923 - InfiniteWallflower -> tool changed to Perpendicular Line	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:03	00:27.1		Geogebra:Squares	2013-03-04 16:00:27.140 - InfiniteWallflower -> added point:Point P	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:00:10	00:42.0	0:00:10	chat	2013-03-04 16:00:41.963 - TeaLeaf -> sass master do u have anything to add 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:0:-9	00:32.8		Geogebra:Squares	2013-03-04 16:00:32.768 - InfiniteWallflower -> added point:Point P	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:01	00:34.0		Geogebra:Squares	2013-03-04 16:00:34.040 - InfiniteWallflower -> added line:Line j	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:06	00:40.0		Geogebra:Squares	2013-03-04 16:00:40.046 - InfiniteWallflower -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:02	00:42.1		Geogebra:Squares	2013-03-04 16:00:42.078 - InfiniteWallflower -> updated Point P	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:13	00:56.0		Geogebra:Squares	2013-03-04 16:00:55.979 - InfiniteWallflower -> updated Point O	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:09	01:09.5	0:00:09	chat	2013-03-04 16:01:09.454 - InfiniteWallflower -> I created the perpendicualr line	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:07	01:17.4		Geogebra:Squares	2013-03-04 16:01:17.425 - InfiniteWallflower -> tool changed to Compass	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:21	01:44.8	0:00:21	awareness	2013-03-04 16:01:44.829 - infinityand_beyond -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:0:-11	01:33.1		Geogebra:Squares	2013-03-04 16:01:33.150 - InfiniteWallflower -> added conic:Circle p	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:06	01:39.6		Geogebra:Squares	2013-03-04 16:01:39.603 - InfiniteWallflower -> tool changed to Segment between Two Points	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:03	01:43.0		Geogebra:Squares	2013-03-04 16:01:43.034 - InfiniteWallflower -> added point:Point Q	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:00	01:43.1		Geogebra:Squares	2013-03-04 16:01:43.105 - InfiniteWallflower -> added segment l	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:02	01:45.5		Geogebra:Squares	2013-03-04 16:01:45.494 - InfiniteWallflower -> tool changed to New Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:07	01:52.6		Geogebra:Squares	2013-03-04 16:01:52.551 - InfiniteWallflower -> updated Point Q	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:00:17	02:13.2	0:00:17	chat	2013-03-04 16:02:13.218 - TeaLeaf -> charlie what are u doing the square are smaller 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:0:-12	02:00.4		Geogebra:Squares	2013-03-04 16:02:00.376 - InfiniteWallflower -> tool changed to Segment between Two Points	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:00:17	02:22.4	0:00:17	chat	2013-03-04 16:02:22.399 - Bartholomew -> i think the circle should have the center of O	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	Bartholomew	0:0:-12	02:09.5		Geogebra:Squares	2013-03-04 16:02:09.548 - InfiniteWallflower -> added point:Point Q	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:00	02:09.7		Geogebra:Squares	2013-03-04 16:02:09.662 - InfiniteWallflower -> added segment l	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:02	02:12.4		Geogebra:Squares	2013-03-04 16:02:12.443 - InfiniteWallflower -> added point:Point R	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:02	02:14.7		Geogebra:Squares	2013-03-04 16:02:14.703 - InfiniteWallflower -> updated group of objects R,N,O	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:01	02:16.5		Geogebra:Squares	2013-03-04 16:02:16.539 - InfiniteWallflower -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:16	02:32.7		Geogebra:Squares	2013-03-04 16:02:32.666 - InfiniteWallflower -> tool changed to Move Graphics View	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:12	02:46.5	0:00:12	chat	2013-03-04 16:02:46.549 - InfiniteWallflower -> Okay Tea you can try 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:00:01	02:44.3	0:00:01	chat	2013-03-04 16:02:44.285 - TeaLeaf -> control	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:04	02:49.1		Geogebra:Squares	2013-03-04 16:02:49.063 - TeaLeaf -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:03	02:56.4	0:00:03	chat	2013-03-04 16:02:56.429 - TeaLeaf -> compass tool 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:00:01	02:54.8	0:00:01	chat	2013-03-04 16:02:54.792 - infinityand_beyond -> or barth	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:00:21	03:19.8	0:00:21	chat	2013-03-04 16:03:19.810 - TeaLeaf -> click on ab line and make the square based on it	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:02	03:22.3		Geogebra:Squares	2013-03-04 16:03:22.335 - TeaLeaf -> tool changed to Move Graphics View	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:18	03:41.3	0:00:18	chat	2013-03-04 16:03:41.311 - InfiniteWallflower -> Okay tea I think you should try putting the compass tool circel on the O so it is in the middle	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:0:-18	03:23.1		Geogebra:Squares	2013-03-04 16:03:23.057 - TeaLeaf -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:03	03:26.6		Geogebra:Squares	2013-03-04 16:03:26.620 - TeaLeaf -> updated Text text2	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:05	03:31.8		Geogebra:Squares	2013-03-04 16:03:31.786 - TeaLeaf -> updated group of objects N,O	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:01	03:33.5	0:00:01	chat	2013-03-04 16:03:33.481 - Bartholomew -> AB	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:00:00	03:33.5		Geogebra:Squares	2013-03-04 16:03:33.547 - TeaLeaf -> tool changed to Compass	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:05	03:39.0		Geogebra:Squares	2013-03-04 16:03:39.020 - TeaLeaf -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:03	03:42.4		Geogebra:Squares	2013-03-04 16:03:42.398 - TeaLeaf -> updated Point B	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:44	04:29.1	0:00:44	awareness	2013-03-04 16:04:29.084 - Bartholomew -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:0:-41	03:47.5		Geogebra:Squares	2013-03-04 16:03:47.509 - TeaLeaf -> updated Point A	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:04	03:52.3		Geogebra:Squares	2013-03-04 16:03:52.309 - TeaLeaf -> tool changed to Compass	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:10	04:09.3	0:00:10	chat	2013-03-04 16:04:09.262 - TeaLeaf -> i make the ex smaller for a smaller circle	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:00:01	04:13.2	0:00:01	chat	2013-03-04 16:04:13.175 - infinityand_beyond -> I agreee	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:00:11	04:24.7		Geogebra:Squares	2013-03-04 16:04:24.652 - TeaLeaf -> added conic:Circle p	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:02	04:27.3		Geogebra:Squares	2013-03-04 16:04:27.262 - TeaLeaf -> tool changed to New Point	
